1922,2,2,2562
1922,2,3,2532
1922,2,4,2395
1922,2,5,2484
1922,2,6,2515
1922,2,7,2506
1922,2,8,2545
1922,2,9,2409
1922,2,10,2408
1922,2,11,2479
1922,2,12,2465
1922,2,13,2352
1922,2,14,2182
1922,2,15,2369
1922,2,16,2475
1922,2,17,2406
1922,2,18,2331
1922,2,19,2261
1922,2,20,2279
1922,2,21,2198
1922,2,22,2261
1922,2,23,2464
1922,2,24,2379
1922,2,25,2324
1922,2,26,2289
1922,2,27,2404
1922,2,28,2365
1922,3,1,2214
1922,3,2,2374
1922,3,3,2396
1922,3,4,2335
1922,3,5,2491
1922,3,6,2489
1922,3,7,2538
1922,3,8,2451
1922,3,9,2324
1922,3,10,2415
1922,3,11,2599
1922,3,12,2576
1922,3,13,2420
1922,3,14,2440
1922,3,15,2523
1922,3,16,2556
1922,3,17,2465
1922,3,18,2428
1922,3,19,2437
1922,3,20,2599
1922,3,21,2617
1922,3,22,2470
1922,3,23,2430
1922,3,24,2379
1922,3,25,2326
1922,3,26,2331
1922,3,27,2320
1922,3,28,2412
1922,3,29,2437
1922,3,30,2300
1922,3,31,2412
1922,4,1,2781
1922,4,2,2753
1922,4,3,2535
1922,4,4,2465
1922,4,5,2448
1922,4,6,2437
1922,4,7,2423
1922,4,8,2461
1922,4,9,2478
1922,4,10,2534
1922,4,11,2647
1922,4,12,2697
1922,4,13,2553
1922,4,14,2488
1922,4,15,2542
1922,4,16,2485
1922,4,17,2418
1922,4,18,2338
1922,4,19,2297
1922,4,20,2393
1922,4,21,2245
1922,4,22,2282
1922,4,23,2380
1922,4,24,2386
1922,4,25,2499
1922,4,26,2551
1922,4,27,2483
1922,4,28,2396
1922,4,29,2347
1922,4,30,2355
1922,5,1,2316
1922,5,2,2296
1922,5,3,2396
1922,5,4,2510
1922,5,5,2573
1922,5,6,2569
1922,5,7,2528
1922,5,8,2478
1922,5,9,2411
1922,5,10,2437
1922,5,11,2544
1922,5,12,2560
1922,5,13,2541
1922,5,14,2487
1922,5,15,2512
1922,5,16,2516
1922,5,17,2429
1922,5,18,2519
1922,5,19,2592
1922,5,20,2499
1922,5,21,2444
1922,5,22,2421
1922,5,23,2429
1922,5,24,2403
1922,5,25,2384
1922,5,26,2458
1922,5,27,2496
1922,5,28,2389
1922,5,29,2398
1922,5,30,2465
1922,5,31,2453
1922,6,1,2412
1922,6,2,2437
1922,6,3,2490
1922,6,4,2482
1922,6,5,2420
1922,6,6,2442
1922,6,7,2450
1922,6,8,2493
1922,6,9,2549
1922,6,10,2585
1922,6,11,2594
1922,6,12,2570
1922,6,13,2530
1922,6,14,2504
1922,6,15,2483
1922,6,16,2455
1922,6,17,2489
1922,6,18,2552
1922,6,19,2529
1922,6,20,2489
1922,6,21,2556
1922,6,22,2634
1922,6,23,2556
1922,6,24,2460
1922,6,25,2442
1922,6,26,2412
1922,6,27,2454
1922,6,28,2494
1922,6,29,2507
1922,6,30,2491
1922,7,1,2482
1922,7,2,2514
1922,7,3,2539
1922,7,4,2503
1922,7,5,2467
1922,7,6,2515
1922,7,7,2482
1922,7,8,2505
1922,7,9,2506
1922,7,10,2494
1922,7,11,2487
1922,7,12,2477
1922,7,13,2499
1922,7,14,2498
1922,7,15,2513
1922,7,16,2513
1922,7,17,2504
1922,7,18,2540
1922,7,19,2567
1922,7,20,2545
1922,7,21,2524
1922,7,22,2506
1922,7,23,2528
1922,7,24,2563
1922,7,25,2534
1922,7,26,2464
1922,7,27,2447
1922,7,28,2476
1922,7,29,2506
1922,7,30,2459
1922,7,31,2454
1922,8,1,2491
1922,8,2,2522
1922,8,3,2559
1922,8,4,2588
1922,8,5,2567
1922,8,6,2517
1922,8,7,2542
1922,8,8,2560
1922,8,9,2521
1922,8,10,2478
1922,8,11,2458
1922,8,12,2435
1922,8,13,2397
1922,8,14,2402
1922,8,15,2455
1922,8,16,2451
1922,8,17,2537
1922,8,18,2583
1922,8,19,2532
1922,8,20,2559
1922,8,21,2557
1922,8,22,2511
1922,8,23,2437
1922,8,24,2432
1922,8,25,2510
1922,8,26,2526
1922,8,27,2502
1922,8,28,2502
1922,8,29,2473
1922,8,30,2476
1922,8,31,2504
1922,9,1,2508
1922,9,2,2494
1922,9,3,2469
1922,9,4,2485
1922,9,5,2542
1922,9,6,2561
1922,9,7,2533
1922,9,8,2468
1922,9,9,2414
1922,9,10,2416
1922,9,11,2490
1922,9,12,2543
1922,9,13,2518
1922,9,14,2491
1922,9,15,2493
1922,9,16,2497
1922,9,17,2489
1922,9,18,2474
1922,9,19,2442
1922,9,20,2449
1922,9,21,2533
1922,9,22,2588
1922,9,23,2552
1922,9,24,2606
1922,9,25,2534
1922,9,26,2419
1922,9,27,2376
1922,9,28,2483
1922,9,29,2461
1922,9,30,2474
1922,10,1,2499
1922,10,2,2470
1922,10,3,2493
1922,10,4,2513
1922,10,5,2525
1922,10,6,2603
1922,10,7,2637
1922,10,8,2648
1922,10,9,2577
1922,10,10,2562
1922,10,11,2591
1922,10,12,2556
1922,10,13,2431
1922,10,14,2394
1922,10,15,2480
1922,10,16,2586
1922,10,17,2601
1922,10,18,2425
1922,10,19,2274
1922,10,20,2374
1922,10,21,2413
1922,10,22,2429
1922,10,23,2536
1922,10,24,2540
1922,10,25,2472
1922,10,26,2575
1922,10,27,2552
1922,10,28,2493
1922,10,29,2458
1922,10,30,2507
1922,10,31,2611
1922,11,1,2625
1922,11,2,2517
1922,11,3,2555
1922,11,4,2508
1922,11,5,2458
1922,11,6,2458
1922,11,7,2504
1922,11,8,2565
1922,11,9,2499
1922,11,10,2333
1922,11,11,2377
1922,11,12,2463
1922,11,13,2352
1922,11,14,2408
1922,11,15,2494
1922,11,16,2436
1922,11,17,2423
1922,11,18,2466
1922,11,19,2551
1922,11,20,2604
1922,11,21,2567
1922,11,22,2526
1922,11,23,2546
